order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
3946,345,119,Mixed Grill Platter,2025-05-23,19:00:04,Delivered,3260.05
3947,382,112,Special Chicken Biryani,2024-02-22,00:36:03,Delivered,2917.98
3948,419,162,Masala Dosa,2024-09-17,00:01:24,Delivered,3905.13
3949,280,162,Veg Biryani,2024-07-27,08:52:08,On the way,3813.16
3950,278,145,Chelo Kebab,2024-07-28,18:12:07,Delivered,1379.04
3951,347,182,Grill Chicken,2025-05-13,04:43:20,Delivered,104.03
3952,481,190,Mixed Grill Platter,2024-09-14,00:40:37,Delivered,1369.32
3953,270,174,Double Masala Biryani,2025-03-08,06:55:43,Delivered,3353.57
3954,415,190,Sizzler,2025-04-03,05:50:52,Delivered,3106.46
3955,310,130,Tandoori Paneer Burger,2024-09-07,05:32:20,Delivered,984.14
3956,499,161,Fries,2025-03-26,15:01:47,Delivered,3343.19
3957,327,165,Fish Biryani,2024-04-26,15:59:45,Delivered,1576.8
3958,265,191,Special Chicken Biryani,2025-05-15,23:59:29,Delivered,271.09
3959,64,144,Seekh Kebab,2024-01-24,09:09:13,Cancelled,1630.06
3960,476,151,Fish Biryani,2024-06-19,01:05:42,On the way,1171.39
3961,165,129,Family Combo,2025-07-04,11:14:21,Delivered,1829.7
3962,150,157,Sizzler,2024-02-19,06:39:26,Delivered,328.85
3963,231,106,"Idli, Vada",2024-01-06,13:43:00,Cancelled,197.61
3964,89,133,Rava Idli,2024-05-12,16:20:20,Delivered,3758.62
3965,149,121,Tasting Menu,2025-07-31,19:11:47,Delivered,3229.76
3966,351,190,Mutton Seekh Roll,2024-02-02,18:12:16,Delivered,1529.12
3967,39,188,Family Combo,2025-02-06,15:48:40,Delivered,1218.46
3968,46,197,Mixed Grill Platter,2024-07-01,07:59:26,Delivered,2708.2
3969,18,124,Steam Dosa,2025-06-17,22:53:28,Delivered,1675.45
3970,471,170,Butter Chicken,2024-10-30,03:56:25,On the way,1564.61
3971,367,129,Filter Coffee,2025-09-09,15:33:54,Delivered,2369.94
3972,487,127,Poori Masala,2024-04-28,02:26:03,Delivered,2619.99
3973,248,161,Chicken Steak,2025-09-05,02:03:20,Delivered,941.86
3974,365,127,Baida Roti,2025-01-10,22:02:14,Cancelled,967.7
3975,312,198,Chicken Tikka Roll,2024-06-11,08:18:23,Delivered,1976.92
3976,382,121,Guntur Idli,2024-09-05,07:30:42,Delivered,3519.9
3977,362,181,Bisi Bele Bath,2025-03-23,03:18:15,Delivered,3208.05
3978,209,143,"Parotta, Salna",2025-08-17,17:31:48,Delivered,3688.25
3979,433,162,"Parotta, Salna",2024-08-12,06:13:37,Delivered,3599.31
3980,285,114,Fries,2024-01-31,01:55:40,Delivered,3624.19
3981,443,183,Mixed Grill Platter,2024-06-07,11:32:03,Cancelled,1351.11
3982,392,187,Double Masala Biryani,2024-01-17,06:46:37,On the way,461.37
3983,49,103,Lamb Burger,2024-11-23,21:51:47,Delivered,2524.73
3984,200,103,Chicken Biryani,2024-10-07,09:32:23,Delivered,683.59
3985,306,116,"Dal Makhani, Naan",2025-06-18,23:10:10,Delivered,1734.32
3986,247,165,Ferrero Rocher Shake,2025-08-13,07:56:01,Delivered,866.45
3987,78,133,"Idli, Vada",2025-07-15,14:53:11,Delivered,1830.97
3988,102,124,Chicken Biryani,2025-06-08,19:11:34,Cancelled,2225.25
3989,376,104,Veg Biryani,2024-12-04,12:30:01,Delivered,2184.58
3990,325,147,Ferrero Rocher Shake,2024-05-10,13:40:30,Delivered,3002.59
3991,5,158,Chicken 65,2024-11-14,10:49:53,On the way,3959.96
3992,430,181,Lamb Burger,2025-05-17,15:35:24,Delivered,2977.54
3993,86,105,Mixed Grill Platter,2024-07-25,01:40:22,On the way,3725.61
3994,260,154,Chelo Kebab,2024-11-19,05:18:31,Delivered,2157.02
3995,314,180,Butter Chicken,2025-09-16,19:56:43,Delivered,1911.22
3996,229,150,Mutton Biryani,2024-07-26,08:44:06,Delivered,2633.44
3997,480,106,Ferrero Rocher Shake,2024-08-26,13:15:22,Delivered,1788.86
3998,437,126,Sizzler,2025-08-22,09:13:13,Delivered,1253.79
3999,56,162,Masala Dosa,2024-04-21,16:04:51,Delivered,3264.24
4000,244,134,Upma,2024-06-17,13:46:30,Delivered,2488.2
4001,61,184,Masala Dosa,2025-06-03,08:41:48,Cancelled,3100.89
4002,194,190,Chicken Steak,2024-05-29,09:23:31,Preparing,234.3
4003,365,120,Lamb Burger,2024-03-14,12:47:40,Delivered,3985.06
4004,283,195,Peri Peri Burger,2024-11-27,08:06:48,Preparing,584.47
4005,84,141,Grill Chicken,2025-01-03,11:08:57,Delivered,1463.36
4006,24,190,Mango Lassi,2024-03-08,16:13:09,Delivered,128.03
4007,229,142,Keema Pav,2025-01-29,16:46:06,Delivered,2750.17
4008,334,116,Grill Chicken,2024-09-04,21:51:31,On the way,1595.42
4009,80,133,Ferrero Rocher Shake,2024-05-12,08:18:20,Delivered,3378.3
4010,198,135,Mutton Korma,2024-08-24,11:13:36,Delivered,3114.63
4011,475,108,Special Chicken Biryani,2025-04-02,17:42:02,Delivered,2911.02
4012,401,167,Poori Masala,2024-09-01,01:05:37,Delivered,2102.37
4013,444,126,Chilli Chicken,2024-05-20,04:28:19,Preparing,2949.77
4014,333,130,Mixed Grill Platter,2025-07-07,23:27:21,Delivered,1572.57
4015,425,101,Filter Coffee,2024-03-10,21:01:42,Delivered,949.97
4016,100,135,Upma,2024-12-10,23:53:38,Delivered,323.69
4017,313,192,"Dal Makhani, Naan",2024-02-10,10:17:48,Cancelled,2639.08
4018,96,103,Baida Roti,2024-05-18,18:48:08,Delivered,1542.78
4019,63,113,Chicken Tikka Roll,2024-03-23,11:15:17,Delivered,3261.76
4020,287,104,Chicken Steak,2024-05-28,08:41:22,Delivered,1887.47
4021,128,108,"Idli, Vada",2025-04-07,23:37:38,Delivered,1458.96
4022,197,107,Chicken Steak,2025-05-28,15:55:38,On the way,1174.03
4023,186,172,Rava Idli,2024-06-19,19:32:37,On the way,3056.68
4024,258,141,Ghee Roast Dosa,2025-06-29,02:43:03,Delivered,2150.23
4025,61,140,Butter Chicken,2024-04-06,16:51:07,Preparing,3637.87
4026,433,169,Double Masala Biryani,2025-03-16,20:15:05,Delivered,817.63
4027,276,103,Tandoori Chicken,2024-07-17,23:30:18,Delivered,3325.71
4028,93,183,Chicken Biryani,2024-03-13,03:25:06,Delivered,3552.92
4029,160,160,Tandoori Chicken,2024-07-08,03:51:22,Delivered,3227.28
4030,308,139,Ferrero Rocher Shake,2024-04-30,02:41:58,On the way,2559.63
4031,349,137,Baida Roti,2024-08-14,22:52:07,Delivered,408.24
4032,207,141,Steam Dosa,2025-06-19,07:09:50,Delivered,2229.84
4033,40,197,Grill Chicken,2024-02-16,21:40:23,Delivered,3657.53
4034,79,132,Chelo Kebab,2024-08-12,04:54:56,Delivered,649.35
4035,339,131,Guntur Idli,2025-04-06,08:32:26,Delivered,3488.22
4036,70,144,Fries,2025-08-30,18:06:52,Delivered,2003.92
4037,427,146,Guntur Idli,2024-01-14,03:09:40,Delivered,3198.04
4038,78,133,Veg Biryani,2025-08-15,15:40:21,Delivered,755.94
4039,210,121,Ghee Roast Dosa,2024-07-27,12:41:09,Delivered,1340.75
4040,29,142,All American Burger,2024-11-01,10:35:43,Delivered,2179.82
4041,391,150,Mutton Seekh Roll,2024-11-03,22:17:36,Cancelled,1041.89
4042,169,170,Keema Pav,2025-09-02,17:10:42,Delivered,1861.91
4043,45,191,Chicken Steak,2024-11-05,00:31:01,Delivered,2343.1
4044,372,155,Guntur Idli,2025-06-07,05:24:35,Delivered,1798.46
4045,359,115,Chicken 65,2025-04-23,16:09:14,Delivered,288.61
4046,448,168,Ghee Roast Dosa,2025-01-08,18:54:58,Preparing,245.69
4047,172,199,Chicken 65,2025-07-31,22:02:05,Cancelled,1177.12
4048,483,129,Ghee Roast Dosa,2024-07-16,04:10:38,Delivered,1535.71
4049,349,167,Poori Masala,2025-07-23,03:02:39,Delivered,1654.36
4050,32,200,Ghee Roast Dosa,2024-12-24,21:14:11,Delivered,867.2
4051,24,189,Filter Coffee,2025-02-11,13:52:11,Delivered,1379.9
4052,460,173,Chicken Tikka Roll,2024-04-08,19:45:47,Delivered,3355.56
4053,480,170,Tandoori Paneer Burger,2025-03-05,14:08:11,Delivered,1143.54
4054,467,111,Keema Pav,2025-07-18,19:56:24,Delivered,1546.21
4055,111,169,"Parotta, Salna",2024-10-31,01:01:47,Delivered,1786.97
4056,99,131,Tasting Menu,2025-07-19,04:53:10,Delivered,3578.77
4057,101,177,Baida Roti,2025-06-19,22:26:16,Delivered,1388.62
4058,69,166,Chicken Tikka Roll,2025-07-22,02:45:31,Delivered,2925.24
4059,447,148,Fries,2024-10-17,08:14:40,Delivered,3539.91
4060,398,104,Mixed Grill Platter,2024-09-23,23:12:05,Delivered,3046.52
4061,343,159,Special Chicken Biryani,2025-03-01,00:13:39,Delivered,2388.23
4062,11,169,"Dal Makhani, Naan",2025-01-14,10:45:41,Delivered,1725.58
4063,28,146,Butter Chicken,2025-03-04,05:46:32,Delivered,1835.35
4064,5,121,Mutton Samosa,2024-12-13,10:03:42,Delivered,3565.69
4065,275,165,Tasting Menu,2024-01-04,19:51:17,Cancelled,3438.71
4066,441,191,Tasting Menu,2025-03-24,11:20:03,Delivered,329.07
4067,443,198,Tandoori Chicken,2024-12-30,00:25:24,Delivered,709.44
4068,315,124,Tandoori Paneer Burger,2024-12-03,15:45:53,Delivered,1323.09
4069,136,154,Baida Roti,2024-06-10,04:14:43,Delivered,2472.97
4070,231,146,Rava Idli,2025-05-30,15:11:19,On the way,1245.77
4071,455,178,Tasting Menu,2025-07-31,19:56:50,On the way,743.8
4072,444,137,Lamb Burger,2024-03-02,12:33:22,Delivered,580.36
4073,186,106,Lamb Burger,2025-08-30,12:19:19,Delivered,2186.46
4074,273,182,Special Chicken Biryani,2025-07-15,16:17:26,Delivered,274.78
4075,348,140,Chicken Steak,2024-11-26,09:34:06,Delivered,263.45
4076,81,126,Guntur Idli,2025-07-13,05:19:45,Preparing,3747.19
4077,264,197,Upma,2024-10-26,17:54:50,Preparing,403.66
4078,140,110,Paper Roast Dosa,2024-04-20,11:18:44,Delivered,500.56
4079,170,177,Tasting Menu,2024-03-24,19:12:02,Delivered,209.15
4080,53,112,Rava Idli,2024-04-02,21:00:09,Delivered,3013.81
4081,243,138,Tandoori Chicken,2024-07-13,10:46:54,Delivered,1799.19
4082,272,169,Mixed Grill Platter,2024-01-06,06:21:24,Delivered,3206.99
4083,411,171,Family Combo,2025-08-09,14:24:35,Preparing,1072.15
4084,427,187,Chicken Tikka Roll,2025-08-04,05:25:00,Delivered,1965.67
4085,369,108,Tasting Menu,2025-09-23,01:56:14,Preparing,150.01
4086,373,187,Grill Chicken,2024-11-21,21:21:33,Delivered,2703.12
4087,336,180,Chilli Chicken,2025-01-30,05:21:36,Delivered,3182.33
4088,346,114,"Parotta, Salna",2025-07-22,19:20:24,Delivered,3240.96
4089,265,192,Chilli Chicken,2025-05-16,16:45:08,Delivered,3101.76
4090,60,158,Veg Biryani,2025-05-02,23:06:14,Delivered,560.38
4091,75,190,Tandoori Paneer Burger,2024-09-28,09:12:06,Delivered,959.62
4092,313,132,Veg Biryani,2025-05-11,16:54:02,On the way,2815.57
4093,135,180,Tandoori Chicken,2024-03-05,07:13:18,Delivered,1784.69
4094,298,110,Pongal,2025-04-22,05:42:28,Delivered,1591.98
4095,320,141,Masala Dosa,2024-01-17,05:03:59,Delivered,434.45
4096,183,174,Chicken 65,2024-08-21,23:56:21,Delivered,1702.32
4097,66,173,"Dal Makhani, Naan",2024-10-02,09:44:47,Delivered,298.34
4098,327,200,Mutton Korma,2024-12-04,02:42:14,Cancelled,3780.08
4099,3,115,Mixed Grill Platter,2025-03-27,01:14:54,Delivered,2762.98
4100,255,143,Poori Masala,2024-12-08,23:36:03,Delivered,622.33
4101,480,185,Family Combo,2024-01-26,01:30:41,Delivered,1839.44
4102,479,148,Special Chicken Biryani,2025-01-02,12:38:25,Cancelled,3583.02
4103,21,139,Special Chicken Biryani,2024-06-14,14:24:49,Cancelled,644.13
4104,108,113,Fish Biryani,2025-03-10,13:16:25,Delivered,3219.59
4105,477,154,"Dal Makhani, Naan",2025-09-02,16:05:30,Cancelled,3882.29
4106,435,140,Chicken Tikka Roll,2025-01-17,22:43:47,Delivered,2452.8
4107,319,154,Filter Coffee,2024-03-25,20:18:44,Delivered,564.58
4108,456,168,Mixed Grill Platter,2025-04-16,16:18:20,Delivered,3507.74
4109,128,176,Chicken Biryani,2025-02-16,16:01:58,Delivered,348.21
4110,280,179,Keema Pav,2024-01-02,12:11:50,Delivered,3683.94
4111,34,144,Family Combo,2025-04-19,22:24:20,Cancelled,3048.05
4112,326,167,"Idli, Vada",2025-07-02,11:10:10,Delivered,2894.05
4113,481,176,Veg Biryani,2024-07-29,23:04:52,Delivered,2170.94
4114,323,114,Chilli Chicken,2025-01-04,20:12:43,Delivered,605.35
4115,424,170,Veg Biryani,2024-11-27,05:41:05,Cancelled,543.48
4116,348,152,Masala Dosa,2024-06-04,15:50:07,Delivered,3305.13
4117,421,124,Veg Biryani,2024-06-05,04:29:49,Delivered,3041.35
4118,407,152,Upma,2024-11-24,12:40:56,Delivered,3493.83
4119,154,110,Butter Chicken,2024-10-14,05:44:37,Delivered,3974.01
4120,82,159,Ghee Roast Dosa,2024-07-15,17:30:35,Delivered,3432.46
4121,170,154,Upma,2025-01-19,10:35:49,Delivered,1669.64
4122,367,192,Mango Lassi,2024-07-15,09:35:43,Delivered,2787.66
4123,268,172,Poori Masala,2024-09-27,03:10:06,Cancelled,193.21
4124,170,126,Chicken Biryani,2024-07-15,01:55:38,Cancelled,2983.28
4125,464,151,Rava Idli,2025-09-06,13:48:57,Cancelled,2030.31
4126,434,138,Steam Dosa,2025-07-04,05:07:07,Delivered,3071.1
4127,103,155,Mutton Seekh Roll,2025-02-28,11:34:05,Delivered,2600.18
4128,224,112,Fish Biryani,2024-09-14,12:59:35,Delivered,2270.38
4129,19,103,Mutton Seekh Roll,2025-06-07,08:38:28,Cancelled,1464.04
4130,88,102,Chicken 65,2025-03-09,03:41:17,Delivered,2609.93
4131,171,166,Tasting Menu,2024-09-15,03:50:01,Delivered,3882.19
4132,96,193,Ghee Roast Dosa,2024-01-14,20:31:43,Cancelled,2889.81
4133,225,177,Poori Masala,2025-05-11,05:55:00,Delivered,2181.28
4134,460,109,Filter Coffee,2025-03-27,10:03:48,Delivered,2391.75
4135,91,183,Chilli Chicken,2025-06-14,08:43:19,Delivered,3226.99
4136,240,151,Chicken Tikka Roll,2024-06-15,22:24:35,Delivered,977.16
4137,194,134,Paper Roast Dosa,2025-08-24,21:23:14,Delivered,618.8
4138,381,193,Mutton Biryani,2025-05-14,11:50:37,Delivered,1639.96
4139,397,125,Guntur Idli,2025-07-28,12:33:59,Delivered,2830.17
4140,308,130,Chicken Steak,2024-02-15,13:57:41,Delivered,487.87
4141,456,173,Chicken Biryani,2024-11-29,17:37:33,Delivered,2353.89
4142,71,145,Guntur Idli,2025-09-16,17:00:00,Delivered,404.37
4143,261,122,Poori Masala,2025-01-11,19:19:22,Cancelled,2038.94
4144,314,126,Mutton Samosa,2024-12-12,09:58:45,Cancelled,1438.26
4145,451,170,Tasting Menu,2024-11-17,23:25:09,Delivered,773.08
4146,366,122,Chilli Chicken,2025-08-03,22:33:30,Delivered,2932.12
4147,369,186,Chicken Tikka Roll,2025-09-19,23:14:51,Delivered,2517.48
4148,234,193,Mutton Korma,2024-09-22,17:20:44,Cancelled,2459.36
4149,309,173,"Parotta, Salna",2024-08-19,19:58:41,Delivered,659.11
4150,200,193,Guntur Idli,2024-09-14,10:33:43,Delivered,106.53
4151,477,122,Tasting Menu,2024-12-29,12:01:21,Delivered,761.41
4152,332,108,Chicken Tikka Roll,2025-04-16,09:32:06,Cancelled,585.83
4153,290,137,Fish Biryani,2025-08-30,07:34:48,Delivered,3085.78
4154,269,185,Fries,2025-02-19,08:00:33,Delivered,2962.17
4155,273,105,Fries,2024-11-10,22:08:50,Delivered,3485.31
4156,33,179,Ghee Roast Dosa,2024-06-02,09:28:34,Delivered,1551.13
4157,224,191,Special Chicken Biryani,2025-05-02,21:10:27,Delivered,1776.26
4158,128,102,Peri Peri Burger,2024-05-12,06:50:34,Delivered,2346.32
4159,128,179,"Idli, Vada",2025-05-24,15:56:34,On the way,173.09
4160,475,189,Upma,2024-08-13,13:29:41,Delivered,2890.24
4161,270,112,Paper Roast Dosa,2024-03-25,16:45:52,Delivered,2475.31
4162,473,196,Peri Peri Burger,2025-06-01,10:52:16,Preparing,2842.71
4163,310,159,Seekh Kebab,2024-05-29,05:37:10,Delivered,2735.94
4164,454,124,Upma,2025-04-09,22:14:00,Delivered,2981.88
4165,463,118,Guntur Idli,2025-04-22,01:22:53,Delivered,2544.64
4166,437,184,Family Combo,2025-07-01,22:33:16,Delivered,3337.08
4167,318,109,Filter Coffee,2025-08-23,13:40:57,Delivered,942.43
4168,235,180,"Idli, Vada",2024-01-15,14:07:42,Delivered,3202.99
4169,216,166,Poori Masala,2024-10-11,12:24:54,Delivered,1735.6
4170,498,156,"Parotta, Salna",2024-06-12,06:41:32,Delivered,882.81
4171,17,194,Mixed Grill Platter,2025-09-11,09:57:45,Delivered,397.66
4172,148,120,Peri Peri Burger,2024-05-04,13:50:08,Delivered,3564.83
4173,203,196,Sizzler,2024-03-01,10:46:25,Delivered,2416.27
4174,222,134,Pongal,2025-05-13,00:45:46,Delivered,3935.66
4175,86,149,Mutton Biryani,2025-03-15,01:00:09,Delivered,1840.23
4176,423,198,Chicken Tikka Roll,2024-04-08,23:27:55,Delivered,2558.81
4177,171,137,Family Combo,2024-08-23,21:00:34,On the way,622.3
4178,311,147,Baida Roti,2024-12-10,06:49:53,Delivered,1970.13
4179,319,192,Tandoori Chicken,2025-01-21,09:57:26,Delivered,1454.8
4180,373,118,Lamb Burger,2024-05-25,23:50:06,Preparing,3457.48
4181,185,179,"Dal Makhani, Naan",2024-03-11,12:09:59,Delivered,3142.77
4182,472,132,Butter Chicken,2024-09-22,10:05:31,Delivered,2023.77
4183,430,166,Mutton Samosa,2025-09-17,10:14:57,Delivered,2253.29
4184,483,146,Tandoori Paneer Burger,2025-02-24,19:37:14,Cancelled,1206.03
4185,211,120,Fish Biryani,2025-03-19,04:18:13,Delivered,1807.14
4186,197,101,Fries,2024-07-07,18:04:09,Delivered,3259.78
4187,196,197,Masala Dosa,2024-05-30,05:41:49,Delivered,1267.23
4188,298,146,Baida Roti,2024-10-12,06:51:24,Delivered,1031.45
4189,297,196,Paper Roast Dosa,2025-01-24,02:30:59,Cancelled,1081.09
4190,96,102,Fries,2024-06-01,04:00:10,Delivered,256.72
4191,440,126,Chicken Steak,2024-12-05,07:38:34,Delivered,3190.04
4192,313,192,Pongal,2025-02-03,04:35:53,Delivered,1678.96
4193,382,111,Pongal,2024-10-01,02:41:52,Delivered,976.71
4194,135,150,Tasting Menu,2025-09-17,17:09:45,Delivered,2320.74
4195,458,134,"Parotta, Salna",2025-03-29,12:50:33,Delivered,386.33
4196,432,184,"Idli, Vada",2025-05-29,11:51:02,Delivered,1143.27
4197,53,158,Tandoori Paneer Burger,2025-01-13,22:59:20,Cancelled,2048.73
4198,432,126,Chicken Biryani,2024-12-10,02:13:36,Preparing,864.89
4199,386,127,Rava Idli,2024-12-24,14:12:08,Delivered,3543.98
4200,444,170,Filter Coffee,2024-07-20,18:43:49,Delivered,2383.92
4201,391,161,Mango Lassi,2025-02-09,17:12:17,Delivered,3607.58
4202,233,153,Steam Dosa,2024-12-30,00:05:43,Delivered,650.2
4203,272,104,Mutton Biryani,2025-06-17,11:09:23,Delivered,2424.55
4204,383,174,Mutton Korma,2024-02-04,04:47:09,Delivered,2679.65
4205,489,156,Tandoori Paneer Burger,2025-02-28,02:55:45,Delivered,814.11
4206,290,196,Filter Coffee,2024-12-11,21:25:09,Cancelled,2566.8
4207,449,195,Chicken Biryani,2024-03-21,15:44:34,Delivered,729.87
4208,330,137,"Idli, Vada",2024-10-10,09:57:52,Delivered,474.74
4209,329,156,Poori Masala,2024-05-29,21:35:57,Delivered,2099.54
4210,242,158,Family Combo,2025-02-23,17:14:40,Cancelled,197.98
4211,240,148,Poori Masala,2025-07-15,20:30:29,Delivered,1321.58
4212,49,179,Chicken 65,2025-05-27,05:15:03,Delivered,759.57
4213,377,190,Mutton Biryani,2025-08-10,16:51:37,Delivered,1765.77
4214,487,146,Seekh Kebab,2025-02-09,02:04:06,Delivered,2648.81
4215,99,107,Chilli Chicken,2025-01-08,21:49:22,Delivered,1267.75
4216,209,158,Mutton Samosa,2024-09-16,08:55:13,Cancelled,749.61
4217,372,142,Bisi Bele Bath,2024-10-01,04:01:15,Delivered,2350.16
4218,473,128,Keema Pav,2024-07-08,21:37:41,Delivered,628.26
4219,285,161,"Parotta, Salna",2025-09-05,07:46:07,Delivered,2180.35
4220,313,119,Grill Chicken,2025-03-29,19:42:16,Delivered,3841.89
4221,68,127,Paper Roast Dosa,2024-12-13,23:01:50,Delivered,3996.55
4222,388,154,Masala Dosa,2024-08-03,01:46:00,Delivered,3363.08
4223,50,186,Chicken Tikka Roll,2025-07-26,07:42:22,Delivered,1302.17
4224,380,156,Mutton Korma,2024-08-01,10:42:50,Delivered,3340.8
4225,271,157,Double Masala Biryani,2024-03-06,08:30:30,Delivered,670.31
4226,258,185,Sizzler,2025-08-07,01:33:50,Delivered,1499.22
4227,32,144,Sizzler,2024-04-09,00:56:42,Delivered,1788.64
4228,110,119,All American Burger,2025-05-15,02:33:25,Delivered,3309.83
4229,375,155,Masala Dosa,2025-05-12,11:41:18,Preparing,960.65
4230,380,140,Ferrero Rocher Shake,2024-03-15,19:46:42,Cancelled,2617.57
4231,200,139,Fish Biryani,2025-08-07,13:04:11,Delivered,3355.12
4232,113,119,Fries,2024-04-24,02:30:37,Delivered,1364.62
4233,344,123,Keema Pav,2024-10-30,12:28:12,Delivered,328.47
4234,20,104,Chicken Tikka Roll,2024-03-30,14:42:28,On the way,2508.74
4235,389,172,Masala Dosa,2024-11-07,09:07:16,Delivered,1139.75
4236,79,151,Fish Biryani,2024-10-10,18:33:44,Delivered,2384.83
4237,205,159,Mixed Grill Platter,2024-01-21,16:09:49,Cancelled,422.59
4238,199,159,Masala Dosa,2025-03-14,00:59:21,Delivered,1958.48
4239,303,169,Pongal,2025-09-28,03:24:58,Preparing,2286.92
4240,199,158,Masala Dosa,2024-11-10,01:45:09,Delivered,1342.71
4241,437,146,All American Burger,2025-06-08,15:48:01,Delivered,1557.23
4242,404,135,Veg Biryani,2024-09-19,22:39:23,Delivered,1255.08
4243,217,140,Chicken Tikka Roll,2024-12-26,14:02:32,Cancelled,2279.01
4244,481,174,Steam Dosa,2024-01-02,15:19:46,Cancelled,2307.32
4245,391,148,Mutton Seekh Roll,2024-08-12,04:05:40,Delivered,2921.67
4246,67,193,Mutton Biryani,2024-04-23,12:15:13,Delivered,2043.27
4247,284,177,"Parotta, Salna",2024-05-14,00:56:05,Delivered,1178.73
4248,385,129,Seekh Kebab,2024-01-08,02:02:11,Delivered,3386.9
4249,5,108,Mango Lassi,2024-07-18,15:28:07,Delivered,1547.01
4250,419,110,Masala Dosa,2025-09-10,03:49:40,Delivered,96.01
4251,385,199,Veg Biryani,2024-12-11,21:36:15,Delivered,2934.37
4252,192,142,Sizzler,2024-12-22,16:52:00,Delivered,1147.23
4253,65,190,Upma,2025-01-11,10:08:42,Delivered,724.83
4254,398,120,All American Burger,2025-01-16,14:50:12,Delivered,816.62
4255,115,141,Special Chicken Biryani,2024-01-22,18:32:40,Delivered,2138.5
4256,101,131,Chicken Biryani,2025-02-20,22:36:50,Delivered,1970.18
4257,10,198,Paper Roast Dosa,2024-11-29,04:40:04,Delivered,3184.95
4258,98,114,Bisi Bele Bath,2025-04-27,15:24:37,Delivered,770.1
4259,296,116,Chelo Kebab,2025-06-05,06:07:03,Delivered,1139.69
4260,465,120,Paper Roast Dosa,2024-03-14,03:30:32,Delivered,2646.02
4261,427,196,Chilli Chicken,2024-01-22,22:19:56,Delivered,1746.95
4262,298,143,Filter Coffee,2024-07-06,21:13:33,Cancelled,3275.89
4263,426,180,Butter Chicken,2025-05-07,17:30:52,Delivered,376.01
4264,140,124,Chicken Biryani,2025-06-19,06:17:08,On the way,2793.02
4265,149,108,Rava Idli,2025-08-11,09:10:25,Delivered,1151.84
4266,56,106,Tasting Menu,2025-08-05,12:32:22,Delivered,768.6
4267,319,190,Veg Biryani,2025-01-08,17:12:18,Delivered,2788.51
4268,132,152,Peri Peri Burger,2025-09-19,06:06:28,Delivered,901.27
4269,256,121,Mango Lassi,2024-09-16,12:09:22,Delivered,1586.26
4270,495,153,Grill Chicken,2024-03-02,17:51:06,Delivered,2290.44
4271,70,134,All American Burger,2024-06-12,20:10:15,Delivered,555.93
4272,410,194,Paper Roast Dosa,2024-09-06,17:55:08,Delivered,1950.14
4273,115,176,Butter Chicken,2024-09-17,21:41:31,Delivered,2141.6
4274,493,176,Chicken Steak,2024-12-14,11:30:44,On the way,838.42
4275,132,102,Keema Pav,2025-07-02,06:56:51,Delivered,3431.53
4276,17,124,Ferrero Rocher Shake,2025-03-02,08:14:43,Delivered,1645.48
4277,247,117,Ferrero Rocher Shake,2024-01-28,03:51:51,Delivered,1859.34
4278,264,193,Paper Roast Dosa,2024-03-06,14:55:23,Delivered,1166.42
4279,402,195,"Parotta, Salna",2024-06-29,03:42:27,Preparing,829.27
4280,500,107,Mutton Samosa,2025-04-24,04:01:45,Delivered,1491.51
4281,411,135,Special Chicken Biryani,2025-02-24,04:55:11,Delivered,1947.52
4282,67,165,Poori Masala,2024-01-09,16:54:22,On the way,1486.48
4283,214,165,Bisi Bele Bath,2024-05-29,16:45:40,Cancelled,1581.25
4284,484,146,Chicken Steak,2024-04-04,07:45:15,Delivered,370.3
4285,455,102,Tandoori Paneer Burger,2025-07-24,07:34:32,Cancelled,3382.31
4286,92,110,Ferrero Rocher Shake,2024-07-14,03:27:04,Delivered,158.72
4287,409,140,Chicken Steak,2024-11-26,15:20:44,Delivered,800.31
4288,48,184,Ghee Roast Dosa,2024-01-30,08:34:30,Delivered,1725.86
4289,324,145,Fish Biryani,2025-06-06,10:32:00,Delivered,370.08
4290,217,110,"Idli, Vada",2024-04-29,04:51:55,Delivered,287.91
4291,184,133,Tandoori Chicken,2024-10-23,01:44:07,Cancelled,3727.96
4292,304,162,Peri Peri Burger,2024-09-02,19:26:02,Delivered,285.73
4293,38,200,Double Masala Biryani,2024-06-17,04:29:46,Delivered,3455.58
4294,48,145,Veg Biryani,2025-08-17,12:13:16,Cancelled,1428.27
4295,409,198,Family Combo,2024-09-22,20:47:28,Delivered,561.24
4296,244,200,Grill Chicken,2024-05-22,01:11:34,Delivered,2716.6
4297,36,142,Family Combo,2024-10-08,11:16:46,Cancelled,1947.73
4298,196,169,Fries,2024-08-18,10:12:24,Delivered,2683.11
4299,155,116,Pongal,2024-05-19,13:12:03,Delivered,1105.49
4300,202,186,Chelo Kebab,2024-04-28,18:28:16,On the way,619.11
4301,228,149,"Parotta, Salna",2025-03-23,10:00:31,Delivered,3255.43
4302,324,167,"Parotta, Salna",2025-01-01,17:08:23,Delivered,3141.86
4303,363,145,Mixed Grill Platter,2025-04-13,20:01:27,Delivered,941.35
4304,92,116,Lamb Burger,2024-12-13,13:59:37,Cancelled,3374.28
4305,117,144,Mutton Seekh Roll,2025-01-14,17:53:39,Delivered,3829.63
4306,31,139,Special Chicken Biryani,2025-04-13,10:38:32,Preparing,2788.63
4307,206,168,Chicken Biryani,2025-04-04,16:12:03,Delivered,1354.72
